Simulation ID,Pattern Type,Flight Time,Distance Flown,Person Found,Estimated Position Lat,Estimated Position Lon,Actual Position Lat,Actual Position Lon,Deviation Direction,Deviation Distance,Drift Direction,Drift Speed,Time Since Contact,Distance To Shore
5,Sector Search,382.2351493422726,3602.351493422723,True,55.592236647486985,12.402672277809828,55.59217272869219,12.403020406221726,108,23,215,0.407614817726317,450,1.5443910020461387 km
6,Expanding Square,186.92870629890118,1809.287062989012,True,55.59211190540473,12.402419829635921,55.59184706581046,12.402328728917261,191,30,202,0.26113067482494445,155,1.563278077362105 km
6,Expanding Square,186.92870629890118,1809.287062989012,True,55.59211190540473,12.402419829635921,55.59184706581046,12.402328728917261,191,30,202,0.26113067482494445,155,1.563278077362105 km
6,Line Search,213.9287062990584,2019.287062990585,True,55.59211190540473,12.402419829635921,55.59184706581046,12.402328728917261,191,30,202,0.26113067482494445,155,1.563278077362105 km
6,Line Search,213.9287062990584,2019.287062990585,True,55.59211190540473,12.402419829635921,55.59184706581046,12.402328728917261,191,30,202,0.26113067482494445,155,1.563278077362105 km
6,Sector Search,184.92870629890993,1809.2870629890995,True,55.59211190540473,12.402419829635921,55.59184706581046,12.402328728917261,191,30,202,0.26113067482494445,155,1.563278077362105 km
7,Expanding Square,168.99999999008273,1669.999999900826,True,55.595842013999814,12.377886395503776,55.595809127878546,12.377940670385831,137,5,211,0.6190448600658859,546,0.13317404331461513 km
7,Expanding Square,168.99999999008273,1669.999999900826,True,55.595842013999814,12.377886395503776,55.595809127878546,12.377940670385831,137,5,211,0.6190448600658859,546,0.13317404331461513 km
7,Line Search,168.99999999008273,1669.999999900826,True,55.595842013999814,12.377886395503776,55.595809127878546,12.377940670385831,137,5,211,0.6190448600658859,546,0.13317404331461513 km
7,Line Search,168.99999999008273,1669.999999900826,True,55.595842013999814,12.377886395503776,55.595809127878546,12.377940670385831,137,5,211,0.6190448600658859,546,0.13317404331461513 km
7,Sector Search,168.99999999008273,1669.999999900826,True,55.595842013999814,12.377886395503776,55.595809127878546,12.377940670385831,137,5,211,0.6190448600658859,546,0.13317404331461513 km
8,Expanding Square,1816.110225843485,16201.102258434852,False,55.59029431065503,12.411104471720185,55.590441291642364,12.41161494090594,63,36,121,0.6839668435391456,197,2.1380602017103874 km
8,Expanding Square,1816.110225843485,16201.102258434852,False,55.59029431065503,12.411104471720185,55.590441291642364,12.41161494090594,63,36,121,0.6839668435391456,197,2.1380602017103874 km
8,Line Search,277.616239397266,2616.16239397266,True,55.59029431065503,12.411104471720185,55.590441291642364,12.41161494090594,63,36,121,0.6839668435391456,197,2.1380602017103874 km
8,Line Search,277.616239397266,2616.16239397266,True,55.59029431065503,12.411104471720185,55.590441291642364,12.41161494090594,63,36,121,0.6839668435391456,197,2.1380602017103874 km
8,Sector Search,914.2373707936463,8662.373707936467,False,55.59029431065503,12.411104471720185,55.590441291642364,12.41161494090594,63,36,121,0.6839668435391456,197,2.1380602017103874 km
9,Expanding Square,1748.6519063679896,15466.519063679889,False,55.5945841922662,12.382195984574826,55.5949043208204,12.382607614462817,36,44,241,0.7537620898838039,39,0.6573822904481241 km
9,Expanding Square,1748.6519063679896,15466.519063679889,False,55.5945841922662,12.382195984574826,55.5949043208204,12.382607614462817,36,44,241,0.7537620898838039,39,0.6573822904481241 km
9,Line Search,222.81445277333842,2028.1445277333837,True,55.5945841922662,12.382195984574826,55.5949043208204,12.382607614462817,36,44,241,0.7537620898838039,39,0.6573822904481241 km
9,Line Search,222.81445277333842,2028.1445277333837,True,55.5945841922662,12.382195984574826,55.5949043208204,12.382607614462817,36,44,241,0.7537620898838039,39,0.6573822904481241 km
9,Sector Search,165.81445277306278,1618.1445277306273,True,55.5945841922662,12.382195984574826,55.5949043208204,12.382607614462817,36,44,241,0.7537620898838039,39,0.6573822904481241 km
0,Expanding Square,160.53014041533268,1505.3014041533274,True,55.59365032590428,12.393110441204437,55.593930933128995,12.392939447302224,341,33,75,0.23779888347872025,224,1.171780321865523 km
0,Line Search,544.988648765445,4789.886487654448,False,55.59365032590428,12.393110441204437,55.593930933128995,12.392939447302224,341,33,75,0.23779888347872025,224,1.171780321865523 km
0,Sector Search,202.53014041617737,1945.3014041617737,True,55.59365032590428,12.393110441204437,55.593930933128995,12.392939447302224,341,33,75,0.23779888347872025,224,1.171780321865523 km
0,Sector Search,202.53014041617737,1945.3014041617737,True,55.59365032590428,12.393110441204437,55.593930933128995,12.392939447302224,341,33,75,0.23779888347872025,224,1.171780321865523 km
0,Sector Search,202.53014041617737,1945.3014041617737,True,55.59365032590428,12.393110441204437,55.593930933128995,12.392939447302224,341,33,75,0.23779888347872025,224,1.171780321865523 km
1,Expanding Square,254.99999998575802,2529.9999998575786,True,55.587971939367456,12.376806225980907,55.58777740038726,12.37623333556823,239,42,227,0.6136814485309313,449,0.9211662031295766 km
1,Line Search,254.99999998575802,2529.9999998575786,True,55.587971939367456,12.376806225980907,55.58777740038726,12.37623333556823,239,42,227,0.6136814485309313,449,0.9211662031295766 km
1,Sector Search,254.99999998575802,2529.9999998575786,True,55.587971939367456,12.376806225980907,55.58777740038726,12.37623333556823,239,42,227,0.6136814485309313,449,0.9211662031295766 km
1,Sector Search,254.99999998575802,2529.9999998575786,True,55.587971939367456,12.376806225980907,55.58777740038726,12.37623333556823,239,42,227,0.6136814485309313,449,0.9211662031295766 km
1,Sector Search,254.99999998575802,2529.9999998575786,True,55.587971939367456,12.376806225980907,55.58777740038726,12.37623333556823,239,42,227,0.6136814485309313,449,0.9211662031295766 km
2,Expanding Square,219.1825658153461,1891.8256581534592,True,55.593603466120534,12.40116801274915,55.5937804680101,12.401528362493421,49,30,67,0.3102022420948449,481,1.3414335960448949 km
2,Line Search,577.5304114392328,5115.304114392328,False,55.593603466120534,12.40116801274915,55.5937804680101,12.401528362493421,49,30,67,0.3102022420948449,481,1.3414335960448949 km
2,Sector Search,304.18256581581346,2881.8256581581327,True,55.593603466120534,12.40116801274915,55.5937804680101,12.401528362493421,49,30,67,0.3102022420948449,481,1.3414335960448949 km
2,Sector Search,304.18256581581346,2881.8256581581327,True,55.593603466120534,12.40116801274915,55.5937804680101,12.401528362493421,49,30,67,0.3102022420948449,481,1.3414335960448949 km
2,Sector Search,304.18256581581346,2881.8256581581327,True,55.593603466120534,12.40116801274915,55.5937804680101,12.401528362493421,49,30,67,0.3102022420948449,481,1.3414335960448949 km
3,Expanding Square,123.38970077329661,1173.8970077329661,True,55.596702132418784,12.394991303634967,55.59635944436292,12.394641137352375,210,44,348,0.05952026785372033,16,0.9718478746584038 km
3,Line Search,487.7110824021016,4217.110824021019,False,55.596702132418784,12.394991303634967,55.59635944436292,12.394641137352375,210,44,348,0.05952026785372033,16,0.9718478746584038 km
3,Sector Search,170.3897007724117,1623.897007724117,True,55.596702132418784,12.394991303634967,55.59635944436292,12.394641137352375,210,44,348,0.05952026785372033,16,0.9718478746584038 km
3,Sector Search,170.3897007724117,1623.897007724117,True,55.596702132418784,12.394991303634967,55.59635944436292,12.394641137352375,210,44,348,0.05952026785372033,16,0.9718478746584038 km
3,Sector Search,170.3897007724117,1623.897007724117,True,55.596702132418784,12.394991303634967,55.59635944436292,12.394641137352375,210,44,348,0.05952026785372033,16,0.9718478746584038 km
4,Expanding Square,310.96273496609894,2729.6273496609897,True,55.58942123525393,12.381765442151526,55.58948472539599,12.381187447444232,281,37,145,0.6376230057440246,375,0.8787941428262097 km
4,Line Search,705.8523444814012,6398.523444814007,False,55.58942123525393,12.381765442151526,55.58948472539599,12.381187447444232,281,37,145,0.6376230057440246,375,0.8787941428262097 km
4,Sector Search,377.9627349662941,3599.6273496629356,True,55.58942123525393,12.381765442151526,55.58948472539599,12.381187447444232,281,37,145,0.6376230057440246,375,0.8787941428262097 km
4,Sector Search,377.9627349662941,3599.6273496629356,True,55.58942123525393,12.381765442151526,55.58948472539599,12.381187447444232,281,37,145,0.6376230057440246,375,0.8787941428262097 km
4,Sector Search,377.9627349662941,3599.6273496629356,True,55.58942123525393,12.381765442151526,55.58948472539599,12.381187447444232,281,37,145,0.6376230057440246,375,0.8787941428262097 km
5,Expanding Square,192.99999998741248,1909.9999998741234,True,55.59028498988318,12.394444589723715,55.59023160311069,12.394385557169624,212,7,196,0.30050268137481295,358,1.6035556766307404 km
5,Line Search,192.99999998741248,1909.9999998741234,True,55.59028498988318,12.394444589723715,55.59023160311069,12.394385557169624,212,7,196,0.30050268137481295,358,1.6035556766307404 km
5,Sector Search,192.99999998741248,1909.9999998741234,True,55.59028498988318,12.394444589723715,55.59023160311069,12.394385557169624,212,7,196,0.30050268137481295,358,1.6035556766307404 km
